ID,RO_ID,RA_FILE_DETAILS_ID,RA_ROSTER_DETAILS_ID,RA_PLM_RO_PROF_DATA_ID,SRC_SYS,ORG_NM,CNT_STATE,LOB,RUN_NO,FILE_STATUS_CD,LATEST_STAGE_NM,PRE_PROCESSING_DURATION,MAPPING_APROVAL_DURATION,ISF_GEN_DURATION,DART_GEN_DURATION,DART_REVIEW_DURATION,DART_UI_VALIDATION_DURATION,SPS_LOAD_DURATION,AVG_PRE_PROCESSING_DURATION,AVG_MAPPING_APROVAL_DURATION,AVG_ISF_GEN_DURATION,AVG_DART_GEN_DURATION,AVG_DART_REVIEW_DURATION,AVG_DART_UI_VALIDATION_DURATION,AVG_SPS_LOAD_DURATION,PRE_PROCESSING_HEALTH,MAPPING_APROVAL_HEALTH,ISF_GEN_HEALTH,DART_GEN_HEALTH,DART_REVIEW_HEALTH,DART_UI_VALIDATION_HEALTH,SPS_LOAD_HEALTH,IS_STUCK,IS_FAILED,FAILURE_STATUS
855,RO_1854,F_2854,R_3854,P_4854,AvailityPDM,Kaiser Permanente,CA,Medicare HMO,3,42,DART_GEN,13,1,10,78,13,5,5,10,5,15,20,25,12,10,Yellow,Red,Yellow,Yellow,Red,Red,Green,1,1,Missing NPI
856,RO_1855,F_2855,R_3855,P_4855,Salesforce,Cleveland Clinic,NY,Commercial PPO/EPO,1,34,MAPPING_APPROVAL,12,9,25,61,18,3,2,10,5,15,20,25,12,10,Green,Green,Yellow,Red,Red,Green,Green,0,1,Network Gap
857,RO_1856,F_2856,R_3856,P_4856,Demographic,UCSF Medical Center,KS,Medicaid FFS,3,30,DART_REVIEW,13,13,24,70,37,14,6,10,5,15,20,25,12,10,Red,Yellow,Yellow,Green,Green,Red,Green,0,1,Complete Validation Failure
858,RO_1857,F_2857,R_3857,P_4857,ProviderGroup,Mayo Clinic,NY,Medicaid FFS,3,13,DART_GEN,14,13,7,78,35,0,7,10,5,15,20,25,12,10,Red,Green,Red,Green,Red,Green,Yellow,1,0,
859,RO_1858,F_2858,R_3858,P_4858,AvailityPDM,Cedars-Sinai Medical Care Foundation,KS,Medicaid Managed Care,2,13,STOPPED,20,1,23,14,6,6,13,10,5,15,20,25,12,10,Yellow,Yellow,Yellow,Yellow,Red,Yellow,Yellow,0,0,
860,RO_1859,F_2859,R_3859,P_4859,AvailityPDM,Johns Hopkins Hospital,NY,Commercial PPO/EPO,3,18,SPS_LOAD,18,3,26,62,29,11,9,10,5,15,20,25,12,10,Red,Red,Red,Yellow,Red,Yellow,Green,0,0,
861,RO_1860,F_2860,R_3860,P_4860,ProviderGroup,UCSF Medical Center,KS,Medicare HMO,4,32,SPS_LOAD,6,8,19,64,18,9,6,10,5,15,20,25,12,10,Red,Green,Red,Red,Yellow,Red,Yellow,1,0,
862,RO_1861,F_2861,R_3861,P_4861,AvailityPDM,Massachusetts General,NY,Medicare HMO,1,96,DART_GEN,11,14,8,95,24,4,3,10,5,15,20,25,12,10,Red,Red,Yellow,Yellow,Green,Green,Yellow,0,0,
863,RO_1862,F_2862,R_3862,P_4862,ProviderGroup,UCSF Medical Center,KS,Medicare HMO,2,99,ISF_GEN,2,3,16,65,15,11,12,10,5,15,20,25,12,10,Green,Green,Yellow,Yellow,Yellow,Green,Green,0,1,Address Mismatch
864,RO_1863,F_2863,R_3863,P_4863,ProviderGroup,Mayo Clinic,NY,Medicaid Managed Care,2,39,ISF_GEN,23,13,10,68,39,17,5,10,5,15,20,25,12,10,Yellow,Green,Yellow,Red,Yellow,Green,Red,1,1,Missing NPI
865,RO_1864,F_2864,R_3864,P_4864,ProviderGroup,Northwestern Memorial,KS,Medicaid FFS,4,46,RESOLVED,19,4,23,78,7,9,4,10,5,15,20,25,12,10,Red,Green,Green,Red,Yellow,Yellow,Yellow,0,1,Invalid Taxonomy
866,RO_1865,F_2865,R_3865,P_4865,Salesforce,Northwestern Memorial,CA,Medicare HMO,1,29,PRE_PROCESSING,19,8,8,68,17,5,5,10,5,15,20,25,12,10,Yellow,Yellow,Green,Green,Yellow,Yellow,Green,0,1,Complete Validation Failure
867,RO_1866,F_2866,R_3866,P_4866,Demographic,Cedars-Sinai Medical Care Foundation,NY,Medicaid Managed Care,1,62,ISF_GEN,5,1,19,11,27,11,8,10,5,15,20,25,12,10,Green,Red,Red,Green,Yellow,Green,Green,0,1,Complete Validation Failure
868,RO_1867,F_2867,R_3867,P_4867,Demographic,MercyOne Medical Group,CA,Medicaid Managed Care,2,93,SPS_LOAD,19,13,13,74,15,6,8,10,5,15,20,25,12,10,Green,Red,Green,Red,Red,Green,Green,0,0,
869,RO_1868,F_2868,R_3868,P_4868,Salesforce,Cedars-Sinai Medical Care Foundation,CA,Medicaid Managed Care,3,62,RESOLVED,2,13,9,69,18,17,6,10,5,15,20,25,12,10,Yellow,Green,Green,Yellow,Red,Green,Green,0,1,Network Gap
870,RO_1869,F_2869,R_3869,P_4869,Demographic,Johns Hopkins Hospital,KS,Medicaid Managed Care,2,57,ISF_GEN,10,6,17,60,16,1,1,10,5,15,20,25,12,10,Red,Green,Yellow,Green,Green,Red,Red,0,0,
871,RO_1870,F_2870,R_3870,P_4870,Demographic,Cleveland Clinic,CA,Medicaid Managed Care,1,16,STOPPED,2,1,27,39,12,9,8,10,5,15,20,25,12,10,Red,Green,Yellow,Green,Yellow,Red,Green,1,0,
872,RO_1871,F_2871,R_3871,P_4871,Demographic,Cleveland Clinic,NY,Medicaid Managed Care,4,56,STOPPED,11,14,22,20,6,14,8,10,5,15,20,25,12,10,Green,Yellow,Red,Yellow,Red,Yellow,Green,1,1,Complete Validation Failure
873,RO_1872,F_2872,R_3872,P_4872,AvailityPDM,UCSF Medical Center,KS,Medicaid FFS,2,10,DART_UI_VALIDATION,18,1,9,48,26,11,2,10,5,15,20,25,12,10,Green,Yellow,Red,Yellow,Red,Red,Red,1,1,Missing NPI
874,RO_1873,F_2873,R_3873,P_4873,Salesforce,Cleveland Clinic,KS,Medicaid FFS,1,30,RESOLVED,24,14,29,72,9,16,4,10,5,15,20,25,12,10,Green,Red,Green,Yellow,Green,Yellow,Red,0,0,
875,RO_1874,F_2874,R_3874,P_4874,Demographic,MercyOne Medical Group,NY,Medicare HMO,2,25,DART_REVIEW,15,8,20,73,33,3,12,10,5,15,20,25,12,10,Green,Red,Red,Yellow,Yellow,Green,Green,0,0,
876,RO_1875,F_2875,R_3875,P_4875,Salesforce,Kaiser Permanente,NY,Commercial PPO/EPO,3,84,DART_REVIEW,9,11,23,70,35,6,2,10,5,15,20,25,12,10,Red,Yellow,Yellow,Red,Green,Red,Yellow,1,0,
877,RO_1876,F_2876,R_3876,P_4876,Demographic,Northwestern Memorial,CA,Medicaid FFS,2,5,STOPPED,23,4,18,63,24,8,4,10,5,15,20,25,12,10,Green,Yellow,Yellow,Red,Green,Red,Red,1,0,
878,RO_1877,F_2877,R_3877,P_4877,Demographic,UCSF Medical Center,CA,Commercial PPO/EPO,2,65,PRE_PROCESSING,19,12,29,67,5,18,12,10,5,15,20,25,12,10,Yellow,Green,Green,Yellow,Red,Yellow,Green,0,1,Network Gap
879,RO_1878,F_2878,R_3878,P_4878,Salesforce,Johns Hopkins Hospital,KS,Medicare HMO,1,94,SPS_LOAD,9,1,20,65,23,6,13,10,5,15,20,25,12,10,Yellow,Red,Yellow,Green,Red,Green,Red,0,0,
880,RO_1879,F_2879,R_3879,P_4879,ProviderGroup,UCSF Medical Center,NY,Medicaid FFS,1,49,MAPPING_APPROVAL,3,10,19,43,17,1,13,10,5,15,20,25,12,10,Yellow,Red,Yellow,Yellow,Green,Green,Yellow,0,0,
881,RO_1880,F_2880,R_3880,P_4880,Salesforce,Norton Hospitals,NY,Medicaid FFS,1,3,ISF_GEN,21,7,26,40,22,5,10,10,5,15,20,25,12,10,Red,Red,Yellow,Green,Yellow,Green,Yellow,0,0,
882,RO_1881,F_2881,R_3881,P_4881,ProviderGroup,Norton Hospitals,KS,Medicare HMO,2,45,PRE_PROCESSING,9,5,8,61,5,17,7,10,5,15,20,25,12,10,Yellow,Green,Yellow,Green,Green,Green,Green,0,0,
883,RO_1882,F_2882,R_3882,P_4882,AvailityPDM,Norton Hospitals,CA,Medicare HMO,3,14,DART_GEN,14,5,11,110,28,5,9,10,5,15,20,25,12,10,Yellow,Yellow,Yellow,Red,Red,Yellow,Red,1,0,
884,RO_1883,F_2883,R_3883,P_4883,Salesforce,MercyOne Medical Group,NY,Commercial PPO/EPO,4,30,DART_REVIEW,19,1,20,64,24,12,14,10,5,15,20,25,12,10,Red,Green,Green,Red,Red,Yellow,Green,0,1,Complete Validation Failure
885,RO_1884,F_2884,R_3884,P_4884,ProviderGroup,Cleveland Clinic,CA,Commercial PPO/EPO,4,68,RESOLVED,7,14,28,31,16,18,14,10,5,15,20,25,12,10,Green,Green,Red,Green,Red,Yellow,Red,0,0,
886,RO_1885,F_2885,R_3885,P_4885,Demographic,Massachusetts General,CA,Medicare HMO,1,18,MAPPING_APPROVAL,16,10,26,49,23,1,8,10,5,15,20,25,12,10,Green,Red,Green,Green,Yellow,Red,Red,0,0,
887,RO_1886,F_2886,R_3886,P_4886,AvailityPDM,UCSF Medical Center,KS,Medicaid FFS,1,62,RESOLVED,16,11,25,10,10,11,12,10,5,15,20,25,12,10,Green,Green,Green,Yellow,Red,Red,Green,0,0,
888,RO_1887,F_2887,R_3887,P_4887,Salesforce,Massachusetts General,NY,Medicaid Managed Care,2,37,DART_UI_VALIDATION,1,6,26,74,25,14,9,10,5,15,20,25,12,10,Green,Yellow,Green,Yellow,Yellow,Green,Yellow,0,0,
889,RO_1888,F_2888,R_3888,P_4888,ProviderGroup,MercyOne Medical Group,KS,Commercial PPO/EPO,4,25,DART_REVIEW,4,14,25,72,33,13,8,10,5,15,20,25,12,10,Green,Green,Red,Yellow,Yellow,Red,Red,0,1,Invalid Taxonomy
890,RO_1889,F_2889,R_3889,P_4889,ProviderGroup,Northwestern Memorial,KS,Medicare HMO,1,48,DART_UI_VALIDATION,4,9,12,63,27,5,2,10,5,15,20,25,12,10,Red,Green,Yellow,Green,Green,Red,Green,0,0,
891,RO_1890,F_2890,R_3890,P_4890,Salesforce,UCSF Medical Center,CA,Medicaid FFS,3,65,DART_UI_VALIDATION,7,9,21,51,2,17,7,10,5,15,20,25,12,10,Yellow,Yellow,Red,Yellow,Yellow,Yellow,Green,0,1,Duplicate Record
892,RO_1891,F_2891,R_3891,P_4891,ProviderGroup,MercyOne Medical Group,NY,Medicaid FFS,3,53,STOPPED,8,8,20,30,10,4,2,10,5,15,20,25,12,10,Green,Green,Green,Green,Green,Red,Green,0,0,
893,RO_1892,F_2892,R_3892,P_4892,Salesforce,Cleveland Clinic,KS,Commercial PPO/EPO,1,79,STOPPED,17,5,27,31,37,17,13,10,5,15,20,25,12,10,Yellow,Yellow,Red,Yellow,Yellow,Red,Yellow,0,0,
894,RO_1893,F_2893,R_3893,P_4893,ProviderGroup,Northwestern Memorial,NY,Commercial PPO/EPO,1,73,DART_REVIEW,5,1,14,47,13,2,12,10,5,15,20,25,12,10,Yellow,Green,Green,Green,Red,Red,Green,0,0,
895,RO_1894,F_2894,R_3894,P_4894,Demographic,Cleveland Clinic,KS,Medicaid Managed Care,4,15,DART_UI_VALIDATION,7,9,14,17,25,2,11,10,5,15,20,25,12,10,Yellow,Red,Yellow,Red,Yellow,Green,Green,1,0,
896,RO_1895,F_2895,R_3895,P_4895,Salesforce,MercyOne Medical Group,NY,Commercial PPO/EPO,4,49,PRE_PROCESSING,20,1,6,71,20,9,2,10,5,15,20,25,12,10,Red,Yellow,Green,Red,Green,Yellow,Green,0,1,Missing NPI
897,RO_1896,F_2896,R_3896,P_4896,Salesforce,Johns Hopkins Hospital,KS,Medicaid Managed Care,2,88,SPS_LOAD,20,8,13,56,38,18,4,10,5,15,20,25,12,10,Green,Red,Yellow,Green,Yellow,Red,Green,1,0,
898,RO_1897,F_2897,R_3897,P_4897,AvailityPDM,Northwestern Memorial,CA,Medicare HMO,4,68,MAPPING_APPROVAL,4,5,21,26,29,2,1,10,5,15,20,25,12,10,Red,Green,Green,Red,Yellow,Yellow,Green,0,0,
899,RO_1898,F_2898,R_3898,P_4898,Demographic,Mayo Clinic,CA,Commercial PPO/EPO,3,12,DART_UI_VALIDATION,6,3,15,26,7,11,5,10,5,15,20,25,12,10,Yellow,Yellow,Green,Green,Red,Yellow,Red,1,0,
900,RO_1899,F_2899,R_3899,P_4899,Salesforce,Northwestern Memorial,KS,Medicaid Managed Care,3,59,DART_GEN,7,11,14,68,19,15,6,10,5,15,20,25,12,10,Green,Green,Red,Red,Green,Red,Yellow,1,0,
901,RO_1900,F_2900,R_3900,P_4900,ProviderGroup,Cleveland Clinic,CA,Commercial PPO/EPO,1,37,STOPPED,18,7,26,26,31,16,9,10,5,15,20,25,12,10,Green,Red,Yellow,Red,Yellow,Red,Green,0,1,Invalid Taxonomy
902,RO_1901,F_2901,R_3901,P_4901,ProviderGroup,UCSF Medical Center,KS,Medicare HMO,4,61,ISF_GEN,5,7,29,47,21,6,10,10,5,15,20,25,12,10,Red,Green,Green,Red,Green,Yellow,Green,0,0,
903,RO_1902,F_2902,R_3902,P_4902,ProviderGroup,UCSF Medical Center,CA,Medicare HMO,2,43,DART_REVIEW,20,9,21,54,6,12,8,10,5,15,20,25,12,10,Red,Green,Yellow,Red,Red,Yellow,Yellow,0,0,
904,RO_1903,F_2903,R_3903,P_4903,AvailityPDM,UCSF Medical Center,NY,Medicaid Managed Care,3,70,DART_UI_VALIDATION,3,7,8,15,8,1,2,10,5,15,20,25,12,10,Yellow,Green,Red,Yellow,Green,Green,Red,1,1,Invalid Taxonomy
905,RO_1904,F_2904,R_3904,P_4904,Salesforce,Massachusetts General,CA,Medicaid FFS,3,39,DART_UI_VALIDATION,7,13,20,44,0,3,1,10,5,15,20,25,12,10,Yellow,Red,Yellow,Yellow,Yellow,Green,Green,0,0,
906,RO_1905,F_2905,R_3905,P_4905,ProviderGroup,Northwestern Memorial,NY,Medicare HMO,2,56,STOPPED,22,11,24,23,28,9,2,10,5,15,20,25,12,10,Yellow,Red,Red,Yellow,Red,Green,Red,0,0,
907,RO_1906,F_2906,R_3906,P_4906,AvailityPDM,Mayo Clinic,NY,Medicare HMO,2,63,RESOLVED,14,14,19,70,7,6,7,10,5,15,20,25,12,10,Yellow,Yellow,Red,Red,Green,Green,Red,0,0,
908,RO_1907,F_2907,R_3907,P_4907,AvailityPDM,Massachusetts General,CA,Medicare HMO,3,46,RESOLVED,7,3,29,24,3,16,4,10,5,15,20,25,12,10,Green,Green,Yellow,Red,Yellow,Green,Red,1,1,Network Gap
909,RO_1908,F_2908,R_3908,P_4908,Salesforce,Norton Hospitals,NY,Medicare HMO,3,88,MAPPING_APPROVAL,5,11,25,63,34,19,10,10,5,15,20,25,12,10,Red,Green,Yellow,Red,Red,Yellow,Yellow,0,1,Address Mismatch
910,RO_1909,F_2909,R_3909,P_4909,ProviderGroup,Cleveland Clinic,CA,Medicaid FFS,2,11,SPS_LOAD,22,13,9,36,2,5,5,10,5,15,20,25,12,10,Red,Yellow,Green,Yellow,Yellow,Red,Yellow,0,0,
911,RO_1910,F_2910,R_3910,P_4910,Demographic,Cleveland Clinic,NY,Medicare HMO,3,62,DART_REVIEW,5,14,10,22,39,18,12,10,5,15,20,25,12,10,Green,Green,Red,Red,Yellow,Red,Yellow,0,0,
912,RO_1911,F_2911,R_3911,P_4911,ProviderGroup,Cedars-Sinai Medical Care Foundation,CA,Medicaid FFS,1,77,RESOLVED,23,13,21,40,6,4,7,10,5,15,20,25,12,10,Green,Green,Yellow,Red,Green,Red,Red,0,1,Network Gap
913,RO_1912,F_2912,R_3912,P_4912,Demographic,Johns Hopkins Hospital,NY,Commercial PPO/EPO,1,98,ISF_GEN,2,1,5,44,26,9,3,10,5,15,20,25,12,10,Red,Green,Red,Yellow,Yellow,Green,Yellow,0,0,
914,RO_1913,F_2913,R_3913,P_4913,Demographic,Northwestern Memorial,KS,Medicaid FFS,2,25,ISF_GEN,21,8,29,69,0,8,10,10,5,15,20,25,12,10,Yellow,Green,Green,Yellow,Yellow,Green,Yellow,0,0,
915,RO_1914,F_2914,R_3914,P_4914,ProviderGroup,Mayo Clinic,CA,Medicaid Managed Care,4,71,DART_UI_VALIDATION,22,12,23,15,26,12,2,10,5,15,20,25,12,10,Red,Green,Yellow,Green,Red,Red,Red,0,0,
916,RO_1915,F_2915,R_3915,P_4915,Demographic,Norton Hospitals,CA,Commercial PPO/EPO,2,52,SPS_LOAD,6,3,8,78,15,18,13,10,5,15,20,25,12,10,Red,Red,Yellow,Yellow,Yellow,Red,Red,1,1,Missing NPI
917,RO_1916,F_2916,R_3916,P_4916,AvailityPDM,Northwestern Memorial,CA,Medicaid FFS,2,4,SPS_LOAD,15,12,21,67,37,5,7,10,5,15,20,25,12,10,Red,Red,Red,Red,Red,Red,Green,0,0,
918,RO_1917,F_2917,R_3917,P_4917,AvailityPDM,Massachusetts General,NY,Medicaid FFS,4,59,MAPPING_APPROVAL,21,8,13,58,6,3,5,10,5,15,20,25,12,10,Green,Red,Yellow,Red,Red,Yellow,Yellow,0,0,
919,RO_1918,F_2918,R_3918,P_4918,ProviderGroup,Mayo Clinic,KS,Medicaid FFS,4,72,MAPPING_APPROVAL,10,8,28,32,22,2,14,10,5,15,20,25,12,10,Green,Yellow,Yellow,Green,Yellow,Yellow,Green,0,0,
920,RO_1919,F_2919,R_3919,P_4919,Salesforce,Northwestern Memorial,NY,Medicaid FFS,4,20,ISF_GEN,23,13,6,43,10,2,1,10,5,15,20,25,12,10,Green,Yellow,Red,Red,Yellow,Red,Green,0,0,
921,RO_1920,F_2920,R_3920,P_4920,AvailityPDM,Northwestern Memorial,NY,Medicaid FFS,1,93,DART_UI_VALIDATION,24,5,12,35,32,3,1,10,5,15,20,25,12,10,Green,Red,Green,Yellow,Red,Red,Green,0,1,Missing NPI
922,RO_1921,F_2921,R_3921,P_4921,ProviderGroup,Kaiser Permanente,CA,Medicaid FFS,3,63,DART_GEN,7,13,19,107,35,4,9,10,5,15,20,25,12,10,Green,Yellow,Yellow,Yellow,Green,Green,Red,0,0,
923,RO_1922,F_2922,R_3922,P_4922,Demographic,Norton Hospitals,NY,Medicaid Managed Care,1,54,DART_UI_VALIDATION,5,12,11,14,36,7,5,10,5,15,20,25,12,10,Red,Red,Green,Red,Red,Red,Green,0,0,
924,RO_1923,F_2923,R_3923,P_4923,AvailityPDM,Northwestern Memorial,NY,Medicaid Managed Care,3,74,DART_UI_VALIDATION,1,13,10,29,16,15,1,10,5,15,20,25,12,10,Yellow,Green,Red,Green,Green,Green,Red,0,0,
925,RO_1924,F_2924,R_3924,P_4924,ProviderGroup,Massachusetts General,KS,Medicaid Managed Care,1,98,DART_REVIEW,13,1,5,15,34,2,7,10,5,15,20,25,12,10,Green,Green,Red,Red,Green,Yellow,Green,0,0,
926,RO_1925,F_2925,R_3925,P_4925,ProviderGroup,MercyOne Medical Group,NY,Medicaid FFS,3,57,DART_REVIEW,21,13,19,79,4,11,9,10,5,15,20,25,12,10,Green,Green,Green,Red,Green,Yellow,Red,1,1,Network Gap
927,RO_1926,F_2926,R_3926,P_4926,Salesforce,UCSF Medical Center,KS,Commercial PPO/EPO,1,90,SPS_LOAD,18,10,27,68,31,7,11,10,5,15,20,25,12,10,Green,Red,Yellow,Red,Yellow,Red,Green,0,0,
928,RO_1927,F_2927,R_3927,P_4927,Demographic,Northwestern Memorial,CA,Medicaid Managed Care,4,41,DART_REVIEW,13,7,11,73,2,12,1,10,5,15,20,25,12,10,Red,Yellow,Yellow,Red,Red,Red,Green,1,1,Address Mismatch
929,RO_1928,F_2928,R_3928,P_4928,Demographic,Johns Hopkins Hospital,KS,Medicare HMO,2,3,RESOLVED,21,12,29,27,34,3,10,10,5,15,20,25,12,10,Red,Red,Red,Yellow,Red,Yellow,Yellow,0,0,
930,RO_1929,F_2929,R_3929,P_4929,Demographic,MercyOne Medical Group,KS,Medicare HMO,1,6,DART_UI_VALIDATION,21,10,21,13,13,13,14,10,5,15,20,25,12,10,Red,Yellow,Red,Red,Red,Yellow,Yellow,0,0,
931,RO_1930,F_2930,R_3930,P_4930,ProviderGroup,Kaiser Permanente,CA,Medicaid FFS,3,5,STOPPED,18,5,6,26,30,13,13,10,5,15,20,25,12,10,Yellow,Yellow,Yellow,Yellow,Red,Red,Red,0,0,
932,RO_1931,F_2931,R_3931,P_4931,ProviderGroup,Norton Hospitals,KS,Commercial PPO/EPO,4,5,RESOLVED,5,8,13,23,30,12,4,10,5,15,20,25,12,10,Yellow,Green,Green,Red,Red,Green,Yellow,1,0,
933,RO_1932,F_2932,R_3932,P_4932,Demographic,Northwestern Memorial,KS,Medicaid Managed Care,1,54,SPS_LOAD,13,9,13,22,16,5,14,10,5,15,20,25,12,10,Green,Green,Red,Yellow,Yellow,Green,Red,0,0,
934,RO_1933,F_2933,R_3933,P_4933,ProviderGroup,Cedars-Sinai Medical Care Foundation,CA,Medicaid FFS,1,47,ISF_GEN,4,11,17,16,23,16,3,10,5,15,20,25,12,10,Green,Red,Yellow,Green,Yellow,Yellow,Red,0,1,Network Gap
935,RO_1934,F_2934,R_3934,P_4934,Salesforce,Kaiser Permanente,NY,Commercial PPO/EPO,4,87,ISF_GEN,17,14,10,53,22,3,5,10,5,15,20,25,12,10,Green,Red,Yellow,Yellow,Green,Green,Yellow,0,0,
936,RO_1935,F_2935,R_3935,P_4935,ProviderGroup,Norton Hospitals,KS,Medicare HMO,1,49,PRE_PROCESSING,3,7,10,24,17,7,7,10,5,15,20,25,12,10,Yellow,Green,Yellow,Green,Yellow,Red,Red,0,0,
937,RO_1936,F_2936,R_3936,P_4936,ProviderGroup,Massachusetts General,NY,Medicaid Managed Care,2,9,ISF_GEN,17,14,24,28,13,16,8,10,5,15,20,25,12,10,Green,Red,Green,Green,Green,Red,Red,0,1,Missing NPI
938,RO_1937,F_2937,R_3937,P_4937,AvailityPDM,Cleveland Clinic,CA,Medicaid FFS,1,99,DART_GEN,11,13,24,118,14,2,13,10,5,15,20,25,12,10,Green,Green,Yellow,Red,Red,Green,Yellow,0,1,Address Mismatch
939,RO_1938,F_2938,R_3938,P_4938,Salesforce,Johns Hopkins Hospital,CA,Medicaid FFS,2,20,DART_REVIEW,21,7,25,44,14,16,2,10,5,15,20,25,12,10,Red,Red,Red,Yellow,Yellow,Yellow,Red,0,0,
940,RO_1939,F_2939,R_3939,P_4939,AvailityPDM,MercyOne Medical Group,NY,Commercial PPO/EPO,2,61,MAPPING_APPROVAL,20,1,7,44,5,8,7,10,5,15,20,25,12,10,Yellow,Yellow,Green,Yellow,Green,Red,Green,1,0,
941,RO_1940,F_2940,R_3940,P_4940,Demographic,Johns Hopkins Hospital,KS,Medicaid FFS,4,35,DART_GEN,23,4,21,95,26,1,14,10,5,15,20,25,12,10,Red,Red,Red,Red,Yellow,Green,Yellow,0,0,
942,RO_1941,F_2941,R_3941,P_4941,Demographic,Kaiser Permanente,NY,Medicaid FFS,1,50,ISF_GEN,21,2,21,29,14,12,14,10,5,15,20,25,12,10,Red,Green,Green,Red,Green,Yellow,Green,0,1,Missing NPI
943,RO_1942,F_2942,R_3942,P_4942,Salesforce,Johns Hopkins Hospital,CA,Medicaid Managed Care,4,82,SPS_LOAD,4,2,16,44,35,19,1,10,5,15,20,25,12,10,Red,Red,Yellow,Red,Yellow,Red,Yellow,0,1,Address Mismatch
944,RO_1943,F_2943,R_3943,P_4943,ProviderGroup,UCSF Medical Center,CA,Medicare HMO,1,62,MAPPING_APPROVAL,2,2,20,41,7,1,7,10,5,15,20,25,12,10,Red,Yellow,Yellow,Green,Red,Red,Green,1,1,Address Mismatch
945,RO_1944,F_2944,R_3944,P_4944,AvailityPDM,Northwestern Memorial,KS,Medicare HMO,1,17,MAPPING_APPROVAL,20,4,19,57,14,19,8,10,5,15,20,25,12,10,Red,Yellow,Green,Red,Yellow,Red,Red,1,1,Network Gap
946,RO_1945,F_2945,R_3945,P_4945,Salesforce,Massachusetts General,CA,Commercial PPO/EPO,3,88,MAPPING_APPROVAL,16,14,17,53,2,10,2,10,5,15,20,25,12,10,Red,Yellow,Yellow,Red,Red,Yellow,Yellow,1,0,
947,RO_1946,F_2946,R_3946,P_4946,AvailityPDM,Norton Hospitals,NY,Medicare HMO,1,3,RESOLVED,18,1,27,33,12,14,9,10,5,15,20,25,12,10,Red,Green,Red,Yellow,Yellow,Green,Green,0,1,Network Gap
948,RO_1947,F_2947,R_3947,P_4947,ProviderGroup,MercyOne Medical Group,NY,Commercial PPO/EPO,4,32,STOPPED,8,4,5,70,33,10,1,10,5,15,20,25,12,10,Green,Red,Yellow,Green,Green,Red,Red,1,0,
949,RO_1948,F_2948,R_3948,P_4948,AvailityPDM,UCSF Medical Center,NY,Medicaid Managed Care,2,99,PRE_PROCESSING,3,2,21,26,23,2,13,10,5,15,20,25,12,10,Yellow,Green,Green,Green,Green,Red,Green,0,0,
950,RO_1949,F_2949,R_3949,P_4949,Salesforce,Kaiser Permanente,NY,Commercial PPO/EPO,1,13,PRE_PROCESSING,9,5,7,59,39,2,6,10,5,15,20,25,12,10,Red,Green,Red,Red,Green,Red,Yellow,0,0,
951,RO_1950,F_2950,R_3950,P_4950,ProviderGroup,UCSF Medical Center,KS,Medicare HMO,3,89,SPS_LOAD,20,3,19,74,31,11,1,10,5,15,20,25,12,10,Red,Green,Red,Red,Red,Red,Red,0,1,Network Gap
952,RO_1951,F_2951,R_3951,P_4951,ProviderGroup,Cleveland Clinic,NY,Medicaid FFS,4,73,STOPPED,6,12,8,41,31,4,3,10,5,15,20,25,12,10,Yellow,Red,Green,Yellow,Red,Red,Green,0,1,Address Mismatch
953,RO_1952,F_2952,R_3952,P_4952,Salesforce,Massachusetts General,KS,Medicaid Managed Care,1,68,MAPPING_APPROVAL,10,8,8,45,29,19,11,10,5,15,20,25,12,10,Green,Green,Red,Red,Green,Green,Green,1,0,
954,RO_1953,F_2953,R_3953,P_4953,ProviderGroup,UCSF Medical Center,CA,Medicare HMO,4,14,MAPPING_APPROVAL,21,4,22,22,12,6,6,10,5,15,20,25,12,10,Green,Red,Red,Yellow,Green,Green,Yellow,0,1,Address Mismatch
955,RO_1954,F_2954,R_3954,P_4954,AvailityPDM,Johns Hopkins Hospital,CA,Medicaid Managed Care,3,98,DART_REVIEW,10,1,21,79,0,6,3,10,5,15,20,25,12,10,Yellow,Yellow,Green,Red,Red,Red,Green,0,1,Missing NPI
956,RO_1955,F_2955,R_3955,P_4955,Demographic,Cleveland Clinic,KS,Commercial PPO/EPO,3,11,ISF_GEN,13,1,23,67,33,12,8,10,5,15,20,25,12,10,Yellow,Red,Red,Green,Red,Green,Red,0,0,
957,RO_1956,F_2956,R_3956,P_4956,Salesforce,MercyOne Medical Group,KS,Medicare HMO,4,56,MAPPING_APPROVAL,17,12,15,23,14,8,5,10,5,15,20,25,12,10,Yellow,Red,Yellow,Green,Yellow,Green,Red,0,0,
958,RO_1957,F_2957,R_3957,P_4957,AvailityPDM,Massachusetts General,CA,Medicaid FFS,1,67,SPS_LOAD,9,10,24,46,13,12,2,10,5,15,20,25,12,10,Yellow,Green,Yellow,Green,Green,Red,Red,0,1,Invalid Taxonomy
959,RO_1958,F_2958,R_3958,P_4958,ProviderGroup,UCSF Medical Center,CA,Medicaid FFS,2,92,DART_REVIEW,17,3,7,77,28,11,4,10,5,15,20,25,12,10,Green,Yellow,Green,Red,Green,Red,Green,0,0,
960,RO_1959,F_2959,R_3959,P_4959,Demographic,Cleveland Clinic,NY,Medicaid FFS,3,29,DART_GEN,24,9,12,97,33,12,9,10,5,15,20,25,12,10,Yellow,Red,Red,Red,Green,Green,Red,1,0,
